193901,  -5.75,  -6.06,  -7.21,  -4.22,  -8.90,  -8.21,  -2.99, -10.36, -12.41, -10.46,  -9.45, -10.04,  -9.10,  -1.52,  -2.80,  -8.49,  -7.80
193902,   3.62,  -0.60,   0.45,   5.39,   8.08,   1.21,   4.48,   3.38,   4.03,   0.58,   3.62,   5.89,   6.20,   9.35,   6.15,   2.21,   3.29
193903, -10.36, -13.14, -12.10, -15.27, -15.50, -14.35,  -9.71, -21.40, -24.90, -25.50, -20.40, -23.22, -21.31, -18.14, -13.72, -12.01, -17.31
193904,   2.81,  -2.12,   0.04,   0.40,   0.36,  -0.77,  -0.08,  -0.43,   0.19,   1.93,  -1.65,   0.89,  -0.76,   2.59,   0.42,  -3.15,   0.22
193905,   5.41,   4.94,   4.88,   7.06,  10.04,   8.27,   6.93,  10.73,   9.33,   6.99,  11.23,   7.62,   6.94,  10.04,  12.73,   7.82,  10.51
193906,  -4.65,  -6.18,  -4.27,  -7.27,  -6.57,  -5.47,  -2.55, -10.33, -11.33, -14.50, -10.71, -12.47, -11.11,  -7.65,  -4.88, -10.20,  -9.27
193907,   7.14,   9.49,   2.98,  18.38,  13.43,  12.36,   7.56,  16.42,  21.70,  19.88,  16.86,  19.70,  13.94,  17.86,  10.07,  12.93,  12.87
193908,  -7.82,  -5.24,  -6.64,  -9.99, -10.67,  -8.19,  -8.42, -13.21, -11.99, -13.01, -12.91, -12.98, -12.27,  -8.41, -10.55,  -8.47, -12.44
193909,  40.77,  94.11,  35.20,  40.34,  14.67,  35.56,  12.34,  22.03,  55.85,  40.71,  33.01,  45.43,  76.86,   9.54,  11.54,  26.70,  24.98
193910,  -3.44,  -4.11,  -4.48,  -1.63,   5.63,  -3.54,   5.44,   2.84,  -4.12,  -5.26,  -1.64,   1.53,  -4.10,   0.04,   7.22,  -1.92,   1.21
193911,  -3.92, -14.18,  -8.30,  -8.46,  -4.33,  -6.40,  -3.40,  -7.13, -13.14, -10.14,  -6.33,  -8.24, -14.35,  -5.98,  -4.14,  -3.62,  -7.74
193912,   3.08,  -0.83,  -0.87,   2.24,  -2.96,   3.89,   4.82,   0.87,   2.61,   1.07,   3.23,   3.53,  -0.35,   0.80,  -0.45,   0.86,   3.50
194001,   1.31,  -1.90,  -1.11,   0.45,  -0.04,  -3.11,   1.48,  -1.78,  -6.95,  -3.63,  -1.91,  -2.85,  -2.96,  -3.97,  -1.07,   1.01,  -2.28
194002,   3.13,   3.14,   0.10,   3.53,   2.65,   2.80,   8.98,   1.37,   5.21,   3.62,   2.53,   5.38,   1.44,  -2.07,   2.87,   0.56,   3.81
194003,   0.47,  -1.58,   2.52,  -1.25,   3.53,   4.00,   0.55,  -0.53,   1.68,   1.34,   3.92,   6.07,   5.66,   5.79,   5.17,   3.91,   2.11
194004,   6.44,   2.72,   3.47,  -0.64,  -0.60,   0.62,   0.58,  -3.09,   0.30,   2.43,   2.57,  -0.30,   2.10,  -3.52,   0.13,  -2.34,   2.26
194005, -27.36, -25.90, -24.63, -26.76, -28.75, -26.74, -22.62, -28.40, -25.71, -32.74, -24.39, -28.46, -28.47, -25.41, -27.20, -23.79, -29.11
194006,   4.30,   5.78,   3.90,   5.96,   9.17,   6.85,   5.52,   5.91,   4.57,   9.64,   5.61,   7.17,   6.02,  30.29,   8.31,   6.97,   5.53
194007,   0.75,   3.76,   1.98,   2.60,   5.89,   1.53,   1.16,   5.19,   4.23,   8.21,   5.80,   4.14,   5.75,  -2.44,   5.89,   3.96,   2.92
194008,   1.24,   2.31,   1.37,   2.37,   1.00,   1.83,   1.94,   3.94,   1.29,   7.83,   4.36,   4.25,   0.96,  -1.92,   2.92,   0.88,   2.66
194009,   1.33,   7.57,  -1.22,   2.51,   9.88,   4.11,   3.47,   4.11,   8.17,   6.71,   4.90,   6.97,   1.91,  -2.08,   2.79,   6.40,   3.55
194010,   1.73,   2.62,   5.65,   4.07,   1.56,   2.45,  -2.20,   4.44,  12.81,   3.19,   8.24,   9.60,   3.54,  10.32,   0.82,   6.32,   4.25
194011,   1.05,   1.59,   5.72,   0.28,   2.32,   1.92,  -0.48,  -1.68,   0.34,  -2.22,  -1.31,   1.69,  -2.59, -17.16,   2.86,  -4.40,   1.11
194012,  -2.06,  -1.61,  -1.17,  -3.13,  -2.44,  -0.59,   0.24,  -4.09,   0.06,   0.89,   1.78,  -0.95,  -4.87,  -2.28,  -2.71,   0.35,  -2.40
194101,   1.23,  -1.73,  -1.99,   0.73,   1.01,  -5.01,   1.04,  -1.30,  -7.80,  -4.86,  -4.84,  -7.22,   9.00,  -2.48,   0.87,   1.24,  -0.05
194102,   0.08,  -1.63,  -1.55,  -3.01,  -3.56,  -3.15,  -2.60,  -2.82,  -3.24,   1.75,  -1.19,  -2.89,  -1.07,   0.24,  -3.81,  -2.84,  -2.00
194103,   3.40,   1.77,   5.21,   0.54,   5.98,   0.90,   0.08,  -1.12,  -0.12,  -1.98,   1.71,  -1.79,   5.01,  -7.77,   1.98,   2.75,  -0.54
194104,  -6.54,  -5.10,   4.83,  -5.06,  -7.52,  -4.68,  -7.62,  -6.33,  -7.19,  -3.88,  -7.59,  -8.39,  -3.26, -12.78,  -5.10,  -9.92,  -5.44
194105,   0.58,   1.77,   6.96,   0.42,   1.07,   3.05,   0.54,  -0.15,   3.05,  -2.78,   2.34,   0.90,   0.41,  -4.85,   1.06,  -2.02,   0.58
194106,   7.21,  12.10,   2.10,   5.28,   2.28,   6.70,   6.33,   5.52,   6.46,   5.96,   7.75,   7.45,   5.17,   6.54,   8.29,   4.98,   8.59
194107,  12.55,  16.06,  12.11,  18.00,   8.25,  10.87,   9.05,  16.32,  12.31,   6.01,   8.85,  14.64,  15.94,   9.34,  12.31,  12.69,  13.88
194108,   2.82,   0.98,  -4.39,  -1.54,  -5.61,   0.12,   0.88,  -2.09,  -2.69,   0.19,  -1.90,  -2.02,  -1.32,  -2.33,   2.90,  -1.22,   0.36
194109,   1.91,  -5.41,  -0.31,  -0.90,  -2.14,   0.99,   0.38,  -1.80,  -4.90,  -3.54,  -2.04,  -3.90,  -4.48,  -3.92,  -0.73,  -1.27,  -1.64
194110,  -5.29,  -6.78,   0.61,  -3.10, -10.28,  -6.63,  -6.20, -10.78,  -6.10,  -9.35,  -5.99,  -7.12,  -5.65, -13.56,  -6.44,  -5.82,  -5.74
194111,  -0.92,  -4.38,  -0.68,  -3.16,  -4.59,   0.71,  -2.86,  -2.50,  -3.69,  -7.13,  -2.54,  -4.95,  -3.65, -11.76,  -4.41,  -2.80,  -3.96
194112,  -5.28,  -9.17, -13.04, -10.02, -15.32,  -3.05,  -6.63,  -8.05,  -1.64, -11.20,  -4.79,  -8.20,  -9.05, -11.78, -12.99,  -9.77, -10.39
194201,   8.83,  18.29,   5.55,  12.43,  14.77,   6.87,   6.06,  16.51,   6.41,   8.46,   8.00,  14.45,  32.98,  17.68,   7.05,  22.64,  10.12
194202,  -4.27,  -2.98,  -3.91,  -1.18,  13.05,  -3.94,  -2.64,  -2.33,  -0.09,   0.44,  -1.07,   0.81,  -1.26,  -2.54,  -1.43,  -2.18,  -0.72
194203,  -6.89,  -7.30,  -7.13,  -4.88,   0.34,  -6.38,  -7.46,  -2.34,  -3.49,  -3.54,  -3.17,  -0.84,  -8.32, -11.82,  -4.83,  -6.59,  -2.29
194204,  -4.42,  -4.37,  -3.55,  -4.52,  -5.55,  -5.92,  -3.26,  -3.09,  -6.91,  -5.86,  -4.95,  -3.70,  -4.63,  -5.72,  -5.82,  -1.13,  -3.99
194205,   3.32,   3.28,   2.94,   4.69,   5.53,   1.66,   7.90,   2.92,  -1.69,   4.72,   2.88,  -0.24,  -1.60,   6.83,   5.82,   4.78,   5.81
194206,   3.75,   1.21,   4.99,   3.00,   4.75,   7.12,   4.03,   1.72,   2.06,   1.58,   3.26,   0.33,   0.78,   0.05,   1.74,   3.96,   2.34
194207,   3.56,   6.44,   5.83,   5.85,   5.79,   3.04,   3.58,   4.29,   3.36,   1.11,   4.13,   4.62,   6.95,   0.12,   4.82,   4.89,   4.57
194208,   2.57,   1.40,   5.00,   1.38,   5.38,   0.76,  -0.21,   0.59,   1.05,   3.29,   2.19,   3.57,   8.56,   2.10,   1.85,   1.61,   2.01
194209,   4.18,   4.27,   4.04,   2.57,   6.17,   5.80,   2.05,   4.11,   2.90,   2.20,   2.84,   3.74,  10.68,  10.68,   1.18,   4.71,   5.51
194210,   7.08,   7.83,  13.00,   7.28,  13.65,   9.13,   4.41,  14.03,   9.69,   9.23,   9.91,  12.29,  10.84,  23.20,   4.79,  12.11,  10.39
194211,  -0.55,  -0.65,  -0.44,   2.41,   0.81,  -0.23,   3.56,   0.77,  -5.71,   4.34,  -2.13,  -4.98,  -8.44,  -4.77,   3.43,  -2.77,   1.63
194212,   3.46,   1.43,   5.89,   3.31,   4.01,   5.30,   4.24,   1.81,   2.44,   1.49,   6.44,   3.23,   1.84,   5.03,  -0.52,   4.96,   6.25
194301,  12.37,  17.08,  13.55,  17.76,   9.85,  13.09,  13.65,  19.46,  15.77,  19.80,   9.09,  19.06,  20.44,  36.70,  16.71,  34.63,  12.80
194302,   9.06,  10.36,   8.10,   8.08,  10.99,   6.37,   8.56,  15.87,   9.62,   6.30,   8.15,  16.70,  27.49,  23.47,   7.82,  17.16,  13.75
194303,   8.79,  14.85,  12.05,  12.73,  11.65,   7.77,   6.41,   6.14,  11.68,  13.94,  10.31,  15.75,  13.10,   2.39,  12.64,   9.38,  13.29
194304,   3.81,   4.73,   1.79,   3.64,   4.27,  -0.34,   5.61,   0.04,  -2.31,  -1.78,  -0.17,   3.63,   6.38,  11.68,   7.29,   3.00,   5.30
194305,   8.37,   5.90,   6.18,   4.32,  10.66,   4.97,   6.92,   9.49,   5.86,  13.67,   6.08,   9.72,   9.13,  17.96,   8.57,  11.65,   9.94
194306,   3.31,  -6.01,  -0.36,   3.54,   0.08,   3.14,   2.17,   3.89,  -0.64,   0.84,   2.30,   2.63,  -3.47,   0.97,   6.05,   0.79,   1.59
194307,  -4.28,  -7.52,  -2.26,  -6.22,  -7.10,  -8.46,  -5.04,  -7.92,  -7.99,  -7.67,  -7.30, -11.15,  -9.70,  -5.91,  -1.47,  -5.02,  -4.99
194308,   0.02,   3.11,   0.22,  -0.12,   3.89,   1.58,  -0.22,  -1.16,  -0.36,   0.06,   0.76,   1.69,  -0.76,  -1.13,   1.71,  -1.57,   0.74
194309,   3.18,   3.19,   2.98,   5.72,   4.20,   3.01,   2.64,   4.10,   2.30,   4.48,   3.58,   1.65,   2.84,   5.66,   5.93,   1.87,   4.12
194310,   3.86,  -3.66,  -1.71,   0.65,  -1.86,  -2.31,  -0.76,   0.49,   0.10,  -0.65,  -0.17,  -2.18,  -1.20,   0.06,  -2.60,   0.94,   0.91
194311,  -5.60,  -9.19,  -7.34,  -6.99,  -8.97,  -8.78,  -5.46,  -8.08, -10.49,  -8.15,  -8.45, -11.99, -13.87, -11.73,  -6.47,  -7.82,  -7.99
194312,   9.33,   9.77,   6.85,  12.30,  10.51,   7.84,   5.75,   7.87,   7.61,   8.36,  11.52,  15.53,  12.13,   9.55,   6.70,   8.68,  10.80
194401,   4.19,   4.39,   0.91,   6.33,   1.89,   1.96,   6.07,   6.19,   5.09,   6.59,   4.55,   5.46,   6.63,   2.58,   2.88,   2.96,   4.16
194402,   0.41,   1.32,   0.19,   2.60,  -1.05,  -0.58,  -0.80,  -0.85,   0.29,   2.59,   0.96,   1.44,   5.95,   2.20,   3.57,  -1.64,   0.67
194403,   4.61,   2.89,   7.71,   2.85,   3.17,   1.14,   3.86,   3.32,   2.12,   9.56,   3.34,   6.02,   4.60,   2.37,   5.73,   2.88,   4.63
194404,  -2.86,  -1.02,  -1.49,  -1.18,  -2.87,  -2.83,  -2.49,  -2.66,  -3.72,  -4.36,  -2.37,  -3.51,  -5.24,  -4.12,  -2.10,  -2.38,  -2.74
194405,   5.39,   2.59,   4.07,   7.79,  12.34,   4.39,   4.84,   7.84,   5.65,  11.99,   7.90,  12.07,   4.78,   1.73,   7.93,   4.92,   8.71
194406,   4.22,  12.37,   1.50,  10.27,  13.62,   6.98,   9.05,  14.91,  13.70,  10.21,   8.82,  25.22,   9.66,   8.75,   7.79,  12.17,  11.06
194407,  -0.08,   0.25,   1.01,  -0.94,  -1.10,  -2.88,  -1.32,  -1.41,  -3.55,  -4.12,  -1.81,  -2.36,  -0.81,  -0.83,   0.06,  -3.18,  -0.98
194408,   3.67,  -0.70,  -1.56,   4.47,   6.79,   2.44,   1.67,   5.05,   1.51,   3.37,   2.99,   8.07,   1.80,   6.81,   2.75,   3.68,   3.23
194409,   0.10,  -1.13,  -2.62,  -0.11,  -0.16,   0.02,  -0.24,  -0.43,   0.30,  -1.46,   0.55,   0.28,   2.24,  -3.39,   0.44,  -1.63,  -0.01
194410,   0.04,  -1.44,   0.98,   0.30,  -1.67,  -0.63,  -0.08,  -1.49,  -0.39,  -0.77,   0.44,  -2.75,  -0.30,  -0.93,   4.01,   1.59,   0.43
194411,   1.89,   2.54,   3.06,   3.84,   3.08,   0.02,   1.00,   1.92,   2.04,   4.52,   3.08,   1.99,   4.36,  -2.00,   2.47,  -0.40,   2.31
194412,   3.71,  13.82,   8.32,   3.60,   7.61,   2.84,   3.41,   6.31,   8.17,   5.49,   5.46,   6.67,  14.34,   2.88,   4.42,  10.26,   5.28
194501,   4.46,   4.78,   5.27,   4.86,   4.72,   4.65,   3.88,   6.12,   4.18,   8.45,   4.17,   6.84,   0.44,   8.84,   3.66,   4.74,   5.21
194502,   4.39,   7.33,  12.01,   5.83,   8.18,   7.74,   3.63,   7.56,  10.91,   9.24,   7.85,  10.60,  11.65,   9.94,   9.56,  10.24,   6.64
194503,  -3.30,  -7.39,  -7.19,  -6.05,  -2.55,  -5.61,  -3.33,  -6.94,  -7.87,  -7.34,  -5.77,  -8.06,  -4.66,  -4.93,  -3.37,  -5.68,  -6.45
194504,   5.91,   4.59,   6.44,   9.06,   5.75,   8.77,   7.08,   9.90,  10.37,   8.08,  10.51,  13.87,  10.29,  12.06,   8.19,   6.10,   8.34
194505,   3.30,   1.34,  -1.94,   7.62,   6.89,   0.18,   4.28,   2.01,  -0.46,   2.39,   0.75,   3.16,   5.11,   2.39,   5.41,   0.56,   4.40
194506,   2.74,   6.63,   0.38,   8.53,  -3.02,   2.56,  -1.18,   2.23,   4.51,  -0.53,   0.04,   3.20,  11.37,   8.95,  -2.09,   5.64,   1.95
194507,  -2.18,  -2.91,  -3.74,  -4.08,  -4.28,  -3.94,  -2.24,  -1.82,  -4.07,  -4.25,  -3.87,  -0.95,  -7.59,   1.93,  -1.72,  -2.79,  -3.92
194508,   4.79,   1.22,   3.47,  10.63,   9.49,   7.86,   8.71,  11.46,   7.92,   9.78,   8.29,   9.21,   1.54,   1.24,   7.92,   5.48,   8.72
194509,   5.38,   6.60,   3.20,   4.99,   4.82,   7.12,   5.48,   7.36,   8.50,   6.58,   5.46,   3.85,   5.65,   8.43,   8.23,   6.77,   7.39
194510,  11.40,   9.49,   9.29,   8.50,   4.50,   2.93,   7.53,   1.91,   3.79,   0.65,   5.20,   1.15,   5.75,   9.91,   9.22,   7.98,   7.59
194511,   8.87,  13.46,  14.95,  11.04,   8.48,   8.19,   8.60,   7.63,   7.66,   5.79,   6.92,   8.36,  10.46,   8.02,  14.48,   9.36,   9.02
194512,   1.25,   2.09,   0.18,   3.06,   4.13,   4.17,   0.23,   1.99,   1.97,   1.76,   2.31,   5.51,   1.47,  -1.01,   6.11,   4.69,   2.18
194601,   7.11,  15.33,   1.25,  13.95,   9.06,   7.04,   5.02,  11.15,  16.13,   7.55,   7.82,  10.29,   9.03,  14.77,   7.25,  11.43,   8.07
194602,  -6.57,  -3.47,  -6.04,  -7.84,  -8.53,  -6.68,  -3.15,  -4.76,  -7.94,  -7.67,  -8.02,  -9.13,  -7.26,  -5.70,  -3.11,  -7.62,  -6.61
194603,   4.93,  -3.05,  13.02,   6.63,   6.63,   6.96,   9.64,   5.86,   3.48,   0.85,   4.55,   2.31,   3.06,   6.13,  13.41,   3.86,   8.63
194604,   3.60,   4.82,   8.27,   9.81,   6.34,   5.22,   9.28,   6.94,   3.85,   6.00,   4.69,   1.69,  -0.28,   4.73,  11.18,   3.46,   8.41
194605,   3.70,   3.23,   4.91,   6.68,   5.18,   7.04,   2.58,   5.65,   8.40,   7.48,   7.94,   8.79,   5.34,   3.44,   4.64,   3.37,   4.02
194606,  -2.76,  -4.85,  -3.93,  -6.35,  -7.37,  -4.30,  -5.54,  -5.75,  -3.67,  -5.91,  -5.51,  -7.12,  -4.04,  -2.71,  -8.01,  -3.09,  -5.01
194607,  -0.83,  -4.24,  -0.69,  -3.26,  -5.50,  -4.09,  -2.03,  -3.25,  -5.42,  -6.36,  -5.35,  -6.26,  -6.19,  -4.58,  -3.85,  -4.57,  -3.86
194608,  -6.14,  -8.47,  -8.26,  -8.79,  -8.24,  -5.79,  -4.14,  -7.60,  -7.57,  -6.28,  -9.41, -10.72,  -7.85,  -4.51,  -6.65,  -6.68,  -7.39
194609, -10.38, -10.86, -10.83, -14.87, -12.44, -12.84,  -9.37, -11.55, -15.29, -16.82, -13.92, -19.04, -17.45, -10.03, -11.38, -13.66, -13.11
194610,   1.95,  -0.74,  -0.85,   1.33,  -2.92,  -1.38,  -1.07,  -2.52,   1.11,  -2.31,  -2.34,  -2.44,  -1.66,   1.15,  -4.63,  -0.82,  -2.99
194611,  -1.27,   0.55,   1.85,  -3.52,  -0.77,   0.35,  -0.83,   2.79,   2.05,   0.73,   0.37,  -0.62,  -2.32,   0.72,  -1.86,  -0.20,  -0.20
194612,   4.83,  -0.14,   6.21,   2.36,   4.80,   6.29,   5.34,   7.23,   6.89,   8.58,   7.45,   6.75,   0.67,   6.11,   2.35,   5.40,   5.60
194701,   0.44,   3.76,   0.73,   3.29,   2.92,   2.41,  -0.65,   2.08,   3.86,   6.69,   4.11,  10.86,   4.81,   0.76,   0.72,   3.43,   1.66
194702,  -0.56,   2.13,   0.49,   2.10,  -1.14,  -1.43,  -3.05,  -1.67,  -0.65,  -2.12,  -1.91,  -1.47,  -0.16,  -1.62,   0.66,  -1.38,  -0.26
194703,  -1.99,  -3.67,   2.04,  -5.69,  -5.07,  -0.79,  -4.60,  -3.45,  -1.39,  -5.11,  -2.09,  -3.74,  -4.49,  -3.14,  -3.31,  -2.68,  -3.24
194704,  -8.41,  -8.32,  -0.32,  -8.47,  -8.32,  -6.38,  -8.00,  -7.27,  -8.38,  -9.21,  -8.02, -10.05, -10.40,  -5.24,  -9.87,  -6.94,  -9.05
194705,  -2.32,  -4.68,  -0.63,  -6.01,  -3.71,  -2.64,  -3.10,  -4.11,  -4.52,  -5.30,  -2.80,  -5.74,  -5.84,  -2.56,  -2.20,  -2.46,  -4.69
194706,   4.84,   5.46,   9.80,   9.22,   3.72,   7.70,   2.86,   5.58,   3.57,   3.10,   7.10,   5.71,   4.31,   3.39,   8.96,   5.68,   5.74
194707,   4.19,   7.69,   5.08,   7.56,   7.47,   7.16,   4.79,   4.27,   9.27,   4.01,   6.33,   7.56,   7.65,   3.85,   5.37,   4.68,   6.33
194708,  -0.54,  -0.34,  -2.00,  -1.57,  -1.38,  -1.31,  -2.83,  -2.33,  -0.63,  -2.31,  -2.13,  -1.81,  -1.85,  -0.28,  -3.68,  -2.11,  -2.04
194709,   1.59,   1.53,  -0.82,   1.80,  -0.86,  -0.14,  -0.98,  -0.62,   1.26,   0.49,   2.92,   2.04,   1.52,  -1.62,  -2.76,  -0.65,   0.57
194710,   3.07,   2.83,   7.13,   3.86,   5.81,   3.50,   2.24,   3.37,   5.15,   5.01,   4.26,   5.59,   0.38,   1.06,   4.18,   3.51,   2.53
194711,  -3.63,  -2.29,   0.32,  -1.54,  -2.21,  -3.08,  -3.06,  -2.88,  -2.43,  -5.46,  -1.51,  -4.54,  -2.64,  -7.76,  -3.47,  -2.12,  -3.58
194712,  -0.80,   1.83,  15.06,   2.13,  -1.07,   3.41,   0.16,   4.30,   2.78,   0.88,   1.92,   2.76,   5.04,   0.02,  -1.20,   2.18,   0.51
194801,  -2.47,   1.04,  -5.88,  -2.97,  -3.04,  -5.04,  -2.95,  -3.26,  -3.02,  -2.60,  -3.97,  -4.25,   5.04,   0.92,  -0.52,  -0.20,  -2.72
194802,  -6.85,  -5.44,  -3.69,  -7.18,  -4.45,  -7.90,  -4.16,  -6.63,  -6.00,  -7.74,  -6.80,  -9.35,  -5.33,  -3.37,  -5.27,  -6.13,  -5.69
194803,   6.25,  11.70,  13.39,   6.75,   6.57,  11.90,   4.09,   7.69,  13.07,  11.44,  11.84,  11.37,  12.00,   7.03,   6.73,   9.89,   9.65
194804,   1.27,   3.39,  16.01,   4.97,   3.62,   3.31,   1.20,   1.36,   2.50,   2.06,   3.04,   1.48,   6.08,   2.51,   5.20,   4.18,   2.83
194805,   6.73,   8.96,   5.16,   8.65,  11.05,   9.00,   8.14,   8.10,   8.84,  11.14,  10.50,  13.76,   6.65,   7.12,   9.60,  11.06,  10.10
194806,  -2.28,  -4.26,   3.50,  -2.95,  -1.57,  -2.02,  -0.80,  -2.74,  -0.86,  -5.55,  -2.12,  -2.47,  -0.04,   2.31,  -2.27,  -0.87,  -2.36
194807,  -2.87,  -2.96,  -8.85,  -3.00,  -5.83,  -5.93,  -3.61,  -6.46,  -4.62,  -5.86,  -6.24,  -7.89,  -5.03,  -3.13,  -6.14,  -4.90,  -6.62
194808,  -0.14,  -1.69,  -2.14,  -0.41,   1.23,   0.15,  -0.64,   0.39,   0.50,  -1.05,  -0.36,  -1.52,  -0.31,  -0.36,   0.59,  -0.23,   0.47
194809,  -3.96,  -5.42,  -6.09,  -4.43,  -3.80,  -5.07,  -4.75,  -3.15,  -3.81,  -4.10,  -4.32,  -5.86,  -5.44,  -1.91,  -3.01,  -2.07,  -4.44
194810,   2.98,   6.10,   7.65,   2.74,   5.44,   6.55,   3.68,   6.90,   8.60,   4.93,   4.91,   7.73,   5.37,   4.94,   3.39,   6.34,   4.93
194811,  -8.43,  -9.04, -14.25,  -9.94,  -9.62, -10.97,  -5.78, -10.50, -12.33, -12.61, -11.38, -16.08, -13.14,  -9.74,  -7.72,  -8.11,  -9.83
194812,   0.40,   0.40,   6.83,  -2.62,  -2.94,   2.76,   0.49,   0.98,   1.27,   1.02,   2.02,  -0.25,   1.42,   3.03,   0.00,   3.96,   2.22
194901,   4.71,   1.37,  -3.74,   3.00,   2.49,   1.52,   3.91,   1.49,   1.89,   1.55,   0.00,   1.23,   1.59,   4.51,   3.08,   0.21,   1.29
194902,  -4.27,  -3.17,  -4.60,  -3.20,  -5.56,  -4.62,  -2.78,  -3.24,  -5.53,  -2.43,  -5.11,  -6.18,  -5.17,   0.45,  -3.09,  -1.89,  -4.50
194903,   7.15,   3.72,   7.86,   2.08,   7.40,   3.90,   7.08,   5.10,   4.10,   9.33,   6.50,   7.24,   7.39,   5.44,   5.16,   7.52,   5.52
194904,  -2.03,  -1.73,  -0.06,  -3.78,  -5.09,  -4.60,  -1.10,  -3.30,  -7.14,  -8.11,  -3.87,  -7.30,  -3.33,   0.75,  -0.82,  -0.75,  -3.14
194905,  -1.36,  -4.81,  -7.33,  -3.69,  -3.04,  -2.72,  -1.97,  -3.29,  -8.01,  -3.20,  -5.19,  -8.46,  -7.03,  -0.57,   0.54,  -2.19,  -5.13
194906,  -0.16,  -1.58,  -0.51,   2.15,  -4.23,   0.34,   0.68,  -0.51,  -3.85,  -2.83,  -0.62,   1.03,  -1.93,  -0.89,   2.29,  -0.76,  -1.95
194907,   6.46,   3.88,   6.75,   5.49,   7.70,   7.68,   6.26,   7.32,   7.63,   7.22,   7.00,   8.73,   5.52,   5.22,   3.82,   6.02,   5.72
194908,   2.96,   3.76,   7.33,   1.33,   4.70,   2.71,   1.48,   3.69,   0.19,   3.17,   2.49,   0.60,   0.81,   4.37,   1.84,   3.44,   3.23
194909,   2.45,   3.91,   4.03,   4.01,   6.15,   3.64,   3.49,   3.60,   4.50,   4.90,   3.52,   4.63,   4.38,   4.52,   4.10,   5.29,   6.67
194910,   3.18,   4.29,   4.65,   4.91,   3.94,   2.56,   2.87,   3.60,   4.37,   6.88,   3.58,   8.30,   4.43,   0.89,   1.44,   4.00,   5.15
194911,   1.01,  -2.58,  -2.39,   0.87,   3.48,   2.12,   0.45,   1.86,   1.64,   3.38,   0.58,   1.79,  -0.16,   3.71,   0.43,   2.68,   0.73
194912,   6.30,   1.06,   2.75,   7.87,   7.14,   7.90,   5.89,   8.83,   7.32,   7.29,   7.84,  10.65,   9.13,   4.06,   5.49,   5.41,   8.41
195001,   5.69,   5.57,  -0.08,   3.92,   5.72,   0.13,   1.85,   3.07,   3.37,   2.71,   3.39,   3.76,   6.74,   3.97,   3.16,   1.72,   5.35
195002,   0.13,  -0.77,  -0.97,  -3.24,   4.32,   0.80,   2.33,   2.52,   2.78,   1.62,   1.92,   2.04,   3.56,   3.00,   1.22,   2.46,   1.98
195003,   0.29,  -3.87,   5.61,  -0.84,  -2.63,  -0.14,  -2.30,   0.44,  -2.20,  -1.05,   0.19,   2.55,  -0.97,   0.95,  -1.70,  -0.16,   0.71
195004,   0.20,   7.00,   5.16,   5.85,   4.50,   7.43,   2.12,   5.13,   8.69,   3.54,   4.53,  12.18,   4.97,   0.21,   2.25,   0.62,   6.90
195005,   2.70,   4.67,   9.69,   4.47,   4.01,   5.47,   1.90,   3.49,   6.51,   3.16,   3.21,   2.85,   1.46,   1.25,   2.41,   2.89,   2.03
195006,  -6.56,  -8.10,  -6.12,  -7.17,  -9.82,  -8.79,  -6.89,  -9.43,  -7.72,  -9.12,  -7.80,  -9.69,  -7.03,  -7.69,  -3.81,  -7.06,  -8.51
195007,   5.54,  10.77,   9.01,  11.20,  -2.01,   2.31,  -2.57,  -0.97,  13.06,   1.03,   3.12,   5.09,  17.02,  -4.75,   0.66,  -1.90,   1.78
195008,   4.65,   9.37,   3.52,   3.00,   8.11,   7.12,   4.31,   5.93,   5.78,   6.46,   6.25,   7.27,   0.32,   4.03,   3.74,   4.33,   7.92
195009,   2.70,   3.67,   3.06,   5.81,   7.69,   6.20,   5.16,   8.92,   4.18,   8.30,   6.03,   5.08,   3.53,   4.23,   6.68,   6.46,   8.61
195010,  -0.26,   0.75,   0.18,   0.36,  -1.76,   0.78,  -1.33,  -1.25,   2.90,  -2.82,  -1.63,  -2.16,   1.04,  -1.00,  -1.00,   0.99,  -2.48
195011,   1.69,   6.62,   6.16,   0.85,   1.53,  10.43,   0.45,   4.04,   7.70,   1.65,   2.82,  -0.70,   6.30,  -0.89,   0.65,   3.71,   2.44
195012,   5.92,  13.34,   9.34,  10.37,   4.32,   6.51,   3.55,   6.90,   9.20,   5.62,   9.53,  12.31,  17.81,   3.86,   4.93,   5.61,   5.16
195101,   7.17,   6.28,   5.83,   5.77,   8.15,   6.37,   6.88,   8.92,  11.35,   9.51,   8.01,   8.97,   6.96,   6.17,   7.88,   3.91,   8.40
195102,   1.83,   0.71,  -0.20,   1.22,   1.88,   2.16,   0.29,   1.82,  -1.12,   1.67,   1.41,   1.37,  -0.68,   2.72,   1.73,   3.04,   2.48
195103,  -3.19,  -5.49,  -2.54,  -5.68,  -1.92,  -3.35,  -1.92,  -0.29,  -5.25,  -1.80,  -3.36,  -3.55,  -5.21,  -0.67,  -4.04,  -0.97,  -3.67
195104,   2.80,   0.51,  12.04,   1.57,   3.14,   7.18,   3.43,   3.79,   7.20,   4.97,   6.43,   4.12,   4.27,   0.95,  -0.39,   2.08,   4.77
